player_id,player_name,player_market_value,player_kit_number,player_position,player_nationality,player_nat_flag_pic,player_portrait_pic,player_birth_date,team_id,league_id
1703,Hugo Duro,12000000.0,9.0,Centre-Forward,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/573775-1683213249.jpg?lm=1,1999-11-10,62,2
1704,Lucas Beltrán,8000000.0,15.0,Centre-Forward,Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/628366-1692881138.jpg?lm=1,2001-03-29,62,2
1705,Umar Sadiq,4000000.0,6.0,Centre-Forward,Nigeria,https://tmssl.akamaized.net//images/flagge/verysmall/124.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/337715-1728040426.jpg?lm=1,1997-02-02,62,2
1706,Luiz Júnior,12000000.0,1.0,Goalkeeper,Brazil,https://tmssl.akamaized.net//images/flagge/verysmall/26.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/712107-1758058969.jpg?lm=1,2001-01-14,63,2
1707,Diego Conde,4000000.0,13.0,Goalkeeper,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/341713-1669364743.jpg?lm=1,1998-10-28,63,2
1708,Arnau Tenas,4000000.0,25.0,Goalkeeper,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/466783-1701444229.jpg?lm=1,2001-05-30,63,2
1709,Renato Veiga,25000000.0,12.0,Centre-Back,Portugal,https://tmssl.akamaized.net//images/flagge/verysmall/136.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/805714-1749414999.jpg?lm=1,2003-07-29,63,2
1710,Logan Costa,18000000.0,2.0,Centre-Back,Cape Verde,https://tmssl.akamaized.net//images/flagge/verysmall/32.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/484988-1708555203.jpg?lm=1,2001-04-01,63,2
1711,Rafa Marín,12000000.0,4.0,Centre-Back,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/662261-1725529332.jpg?lm=1,2002-05-19,63,2
1712,Pau Navarro,10000000.0,6.0,Centre-Back,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1061336-1734596703.jpg?lm=1,2005-04-25,63,2
1713,Juan Foyth,10000000.0,8.0,Centre-Back,Argentina,https://tmssl.akamaized.net//images/flagge/verysmall/9.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/480763-1662668281.jpg?lm=1,1998-01-12,63,2
1714,Willy Kambwala,4000000.0,5.0,Centre-Back,France,https://tmssl.akamaized.net//images/flagge/verysmall/50.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/780630-1743688107.jpg?lm=1,2004-08-25,63,2
1715,Sergi Cardona,9000000.0,23.0,Left-Back,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/678406-1697540707.jpg?lm=1,1999-07-08,63,2
1716,Alfonso Pedraza,2500000.0,24.0,Left-Back,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/356197-1620304916.jpg?lm=1,1996-04-09,63,2
1717,Santiago Mouriño,10000000.0,15.0,Right-Back,Uruguay,https://tmssl.akamaized.net//images/flagge/verysmall/179.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/953901-1691396102.jpg?lm=1,2002-02-13,63,2
1718,Alex Freeman,3500000.0,3.0,Right-Back,United States,https://tmssl.akamaized.net//images/flagge/verysmall/184.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/985806-1740780278.jpg?lm=1,2004-08-09,63,2
1719,Thomas Partey,2500000.0,16.0,Defensive Midfield,Ghana,https://tmssl.akamaized.net//images/flagge/verysmall/54.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/230784-1668430877.jpg?lm=1,1993-06-13,63,2
1720,Pape Gueye,40000000.0,18.0,Central Midfield,Senegal,https://tmssl.akamaized.net//images/flagge/verysmall/149.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/485963-1768814767.jpg?lm=1,1999-01-24,63,2
1721,Santi Comesaña,8000000.0,14.0,Central Midfield,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/380598-1726231263.jpg?lm=1,1996-10-05,63,2
1722,Carlos Macià,3000000.0,37.0,Central Midfield,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1453066-1768693924.png?lm=1,2008-09-01,63,2
1723,Dani Parejo,1200000.0,10.0,Central Midfield,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/59561-1688725780.jpg?lm=1,1989-04-16,63,2
1724,Alberto Moleiro,40000000.0,20.0,Left Winger,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/733576-1737365948.jpg?lm=1,2003-09-30,63,2
1725,Alfon González,3000000.0,11.0,Left Winger,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/357628-1734950388.jpg?lm=1,1999-05-04,63,2
1726,Hugo López,1000000.0,32.0,Left Winger,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/default.jpg?lm=1,2007-03-04,63,2
1727,Tajon Buchanan,12000000.0,17.0,Right Winger,Canada,https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/638793-1758059596.jpg?lm=1,1999-02-08,63,2
1728,Nicolas Pépé,6000000.0,19.0,Right Winger,Cote d'Ivoire,https://tmssl.akamaized.net//images/flagge/verysmall/38.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/343052-1758059244.jpg?lm=1,1995-05-29,63,2
1729,Georges Mikautadze,28000000.0,9.0,Centre-Forward,Georgia,https://tmssl.akamaized.net//images/flagge/verysmall/53.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/729814-1719222514.jpg?lm=1,2000-10-31,63,2
1730,Tani Oluwaseyi,8000000.0,21.0,Centre-Forward,Canada,https://tmssl.akamaized.net//images/flagge/verysmall/80.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/972465-1758059359.jpg?lm=1,2000-05-15,63,2
1731,Ayoze Pérez,6000000.0,22.0,Centre-Forward,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/246968-1716803546.jpg?lm=1,1993-07-29,63,2
1732,Gerard Moreno,2800000.0,7.0,Centre-Forward,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/177467-1726231623.jpg?lm=1,1992-04-07,63,2
1733,Pau Cabanes,800000.0,33.0,Centre-Forward,Spain,https://tmssl.akamaized.net//images/flagge/verysmall/157.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/1063553-1758059295.jpg?lm=1,2005-02-17,63,2
1734,Diant Ramaj,7000000.0,41.0,Goalkeeper,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/448705-1755088320.jpg?lm=1,2001-09-19,64,3
1735,Frank Feller,500000.0,40.0,Goalkeeper,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/806948-1690186659.jpg?lm=1,2004-01-07,64,3
1736,Paul Tschernuth,100000.0,34.0,Goalkeeper,Austria,https://tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/519035-1657874664.jpg?lm=1,2002-01-20,64,3
1737,Tim Siersleben,2500000.0,4.0,Centre-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/337092-1755087413.jpg?lm=1,2000-03-09,64,3
1738,Patrick Mainka,2500000.0,6.0,Centre-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/133731-1755087959.jpg?lm=1,1994-11-06,64,3
1739,Benedikt Gimber,2000000.0,5.0,Centre-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/227084-1755087520.jpg?lm=1,1997-02-19,64,3
1740,Adam Kölle,1000000.0,28.0,Centre-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/921431-1755088906.jpg?lm=1,2006-04-28,64,3
1741,Hennes Behrens,2000000.0,26.0,Left-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/829838-1755089974.jpg?lm=1,2005-01-19,64,3
1742,Jonas Föhrenbach,1200000.0,19.0,Left-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/192169-1755087596.jpg?lm=1,1996-01-26,64,3
1743,Leart Paçarada,1000000.0,32.0,Left-Back,Kosovo,https://tmssl.akamaized.net//images/flagge/verysmall/244.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/107219-1691252013.jpg?lm=1,1994-10-08,64,3
1744,Leonidas Stergiou,3000000.0,25.0,Right-Back,Switzerland,https://tmssl.akamaized.net//images/flagge/verysmall/148.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/507345-1723707260.jpg?lm=1,2002-03-03,64,3
1745,Omar Traoré,2500000.0,23.0,Right-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/388294-1690186175.jpg?lm=1,1998-02-04,64,3
1746,Marnon Busch,1200000.0,2.0,Right-Back,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/117478-1755087683.jpg?lm=1,1994-12-08,64,3
1747,Niklas Dorsch,3000000.0,30.0,Defensive Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/251302-1755087869.jpg?lm=1,1998-01-15,64,3
1748,Julian Niehues,1500000.0,16.0,Defensive Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/530173-1721852705.jpg?lm=1,2001-04-17,64,3
1749,Jan Schöppner,3500000.0,3.0,Central Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/581357-1721852254.jpg?lm=1,1999-06-12,64,3
1750,Luca Kerber,2000000.0,20.0,Central Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/809498-1721852758.jpg?lm=1,2002-03-10,64,3
1751,Nick Rothweiler,250000.0,33.0,Central Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/1052350-1755089302.jpg?lm=1,2006-06-16,64,3
1752,Arijon Ibrahimovic,6000000.0,22.0,Attacking Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/744728-1755088466.jpg?lm=1,2005-12-11,64,3
1753,Adrian Beck,2000000.0,21.0,Attacking Midfield,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/273669-1721852328.jpg?lm=1,1997-06-09,64,3
1754,Mathias Honsak,2000000.0,17.0,Left Winger,Austria,https://tmssl.akamaized.net//images/flagge/verysmall/127.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/283497-1721852632.jpg?lm=1,1996-12-20,64,3
1755,Yannik Wagner,800000.0,38.0,Left Winger,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/1153628-1755088844.jpg?lm=1,2007-05-09,64,3
1756,Eren Dinkçi,6000000.0,8.0,Right Winger,Türkiye,https://tmssl.akamaized.net//images/flagge/verysmall/174.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/645774-1753984116.jpg?lm=1,2001-12-13,64,3
1757,Christian Conteh,1500000.0,10.0,Right Winger,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/530298-1722892107.jpg?lm=1,1999-08-27,64,3
1758,Sirlord Conteh,1500000.0,31.0,Right Winger,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/307183-1721852922.jpg?lm=1,1996-07-09,64,3
1759,Marvin Pieringer,4000000.0,18.0,Centre-Forward,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/471055-1755088557.jpg?lm=1,1999-10-04,64,3
1760,Mikkel Kaufmann,1800000.0,29.0,Centre-Forward,Denmark,https://tmssl.akamaized.net//images/flagge/verysmall/39.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/545332-1755087336.jpg?lm=1,2001-01-03,64,3
1761,Budu Zivzivadze,1200000.0,11.0,Centre-Forward,Georgia,https://tmssl.akamaized.net//images/flagge/verysmall/53.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/187097-1755088727.jpg?lm=1,1994-03-10,64,3
1762,Stefan Schimmer,500000.0,9.0,Centre-Forward,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/394033-1721852150.jpg?lm=1,1994-04-28,64,3
1763,Marvin Schwäbe,3000000.0,1.0,Goalkeeper,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/160929-1721140634.jpg?lm=1,1995-04-25,65,3
1764,Ron-Robert Zieler,500000.0,20.0,Goalkeeper,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/21327-1752743213.jpg?lm=1,1989-02-12,65,3
1765,Matthias Köbbing,100000.0,44.0,Goalkeeper,Germany,https://tmssl.akamaized.net//images/flagge/verysmall/40.png?lm=1520612525,https://img.a.transfermarkt.technology/portrait/medium/227089-1752743707.jpg?lm=1,1997-05-28,65,3
1766,Rav van den Berg,8000000.0,33.0,Centre-Back,Netherlands,https://tmssl.akamaized.net//images/flagge/verysmall/122.png?lm=1520611569,https://img.a.transfermarkt.technology/portrait/medium/640556-1752483569.jpg?lm=1,2004-07-07,65,3
